transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,Usia,Durasi Perjalanan,usia
VHWF614J8F53UC,4938666263945591,dki,Marsudi Hastuti,M,2008,3B,Rusun Flamboyan - Cengkareng,0.0,B03272P,Rusun Flamboyan,-6.131366,106.72427,0,B06302P,Jln. Kencana Timur,-6.126985,106.72962,1.0,2023-04-15 19:11:40,0.0,16,0 days 01:13:33,54
NKMJ393S8D43LL,5155559057141068,dki,"Drs. Elma Tampubolon, S.Kom",M,1965,2A,Pulo Gadung - Rawa Buaya via Balai Kota,0.0,P00207,RS Islam,-6.168676,106.87027,6,P00208,RS Sumber Waras,-6.166294,106.79675,16.0,2023-04-16 22:30:38,3500.0,59,0 days 01:28:26,54
EYNG833H4L54WU,4593958293473738295,brizzi,Anastasia Kurniawan,F,1991,JAK.54,Grogol - Benhil,0.0,B05883P,Wisma 77,-6.189545,106.79915,15,B01686P,Jln. Tomang Tinggi Gg. 1,-6.170426,106.79911,31.0,2023-04-16 13:30:31,0.0,33,0 days 01:30:33,54
GCWL708G2E98NA,4541730308975683346,brizzi,Ratih Handayani,M,1973,D31,Cinere - Kuningan,0.0,B01962P,Kemenkes 1,-6.230706,106.83284,7,B01893P,Kedubes Malaysia,-6.22384,106.83259,10.0,2023-04-15 12:04:32,20000.0,51,0 days 01:08:18,54
NDTT190C0J67EN,4315872976588851570,brizzi,Rahmi Novitasari,F,1981,M11,Pulo Gebang - Pulo Gadung 2,1.0,P00158,Pasar Pulo Gadung,-6.187434,106.90591,0,P00102,Kampung Sumur,-6.214412,106.91189,2.0,2023-04-15 17:37:13,3500.0,43,0 days 01:21:31,54
KHFO701C4U51ML,2701475996968535,dki,Caket Jailani,F,1984,JAK.33,Pulo Gadung - Kota,0.0,B02998P,Pulo Gadung 3,-6.181757,106.90867,0,B01850P,Kayu Mas,-6.17911,106.90255,3.0,2023-04-15 10:16:46,0.0,40,0 days 00:25:10,54
ZSLJ332W1C49VG,2260346863403083,dki,"Sabri Marbun, S.T.",F,1965,4D,Pulo Gadung 2 - Kuningan,0.0,P00167,Pemuda Rawamangun,-6.193488,106.89165,4,P00238,Sunan Giri,-6.193267,106.88367,6.0,2023-04-16 22:22:39,3500.0,59,0 days 01:39:08,54
WNEF767S7G69CP,6011379876309750,dki,Hani Mandasari,F,1999,JAK.75,Cililitan - Kp. Pulo,1.0,B00154P,BKN 1,-6.258026,106.86955,22,B03604P,Sbr. Graha Dirgantara,-6.255569,106.88303,24.0,2023-04-15 19:55:04,0.0,25,0 days 00:34:52,54
FJKS027U4J89IP,4315902376539812,dki,Putri Sitorus,F,1984,JAK.04,Grogol - Tubagus Angke,1.0,B05446P,St. Grogol,-6.161785,106.78993,6,B01174P,Jln. Jelambar Utama Sakti VIII,-6.153789,106.77908,16.0,2023-04-16 15:30:38,0.0,40,0 days 01:34:54,54
SRCZ061T2F93UG,4423922482419104,dki,Kusuma Nainggolan,F,2012,2B,Harapan Indah - ASMI,1.0,B02143P,Lion Metal 2,-6.185858,106.95209,17,B01564P,Jln. Satria,-6.190189,106.96755,24.0,2023-04-16 22:27:58,3500.0,12,0 days 00:54:59,54
CTFC177X7N95VL,60438823183,flazz,Vanesa Mahendra,F,1995,8,Lebak Bulus - Pasar Baru via Tomang,0.0,P00172,Permata Hijau,-6.221427,106.78325,8,P00176,Petojo,-6.169984,106.81698,22.0,2023-04-15 06:34:26,3500.0,29,0 days 00:31:10,54
HLBQ237F4M48XT,4570326177710945,dki,Karen Pertiwi,F,2006,JAK.45,Lebak Bulus - Ragunan,0.0,B02025P,Komplek DDN 1,-6.303426,106.79914,20,B01498P,Jln. Pinang VI Pondok Labu,-6.30618,106.80099,24.0,2023-04-15 10:06:26,0.0,18,0 days 01:18:14,54
LKIM955G3O89BY,4249227937686,online,Tami Santoso,F,1988,JAK.47,Pasar Minggu - Ciganjur via KB Ragunan,1.0,B05908P,Yaspen Islam Al Mamur Ciganjur,-6.345678,106.80344,41,B04061P,Sbr. Masjid Jami Asy Syakirin,-6.351065,106.80161,43.0,2023-04-16 12:33:12,0.0,36,0 days 00:59:17,54
VGZN684O7N29QI,4010122113950127,dki,"drg. Juli Suryatmi, S.H.",M,2008,5,Matraman Baru - Ancol,1.0,P00224,Slamet Riyadi,-6.208533,106.85929,13,P00154,Pasar Jatinegara,-6.215744,106.86632,15.0,2023-04-16 05:52:12,3500.0,16,0 days 00:25:34,54
RMQV112R2S43TK,3548403375808853,dki,"Eli Palastri, S.Farm",M,1992,10H,Tanjung Priok - Blok M,0.0,P00260,Tomang Mandala,-6.176875,106.80037,9,P00133,Masjid Agung,-6.236483,106.79845,15.0,2023-04-15 19:13:33,3500.0,32,0 days 01:20:48,54
TVJO379K0F60SG,6563676663681545,dki,Mala Agustina,M,1961,12C,Rusun Waduk Pluit - Penjaringan,0.0,B03299P,Rusun Waduk Pluit,-6.111456,106.80022,0,B05675P,Tanah Pasir Gedong Panjang,-6.129596,106.80506,7.0,2023-04-16 14:56:27,0.0,63,0 days 01:17:15,54
PKON748S1I77QN,6011861224604040,dki,Marwata Kusumo,F,2001,T11,Poris Plawad - Bundaran Senayan,1.0,B00782P,Hotel Olive 2,-6.216591,106.61888,12,B02288P,Masjid Baiturrahman 2,-6.209473,106.61918,14.0,2023-04-16 20:36:52,3500.0,23,0 days 01:14:35,54
TRFS030R5U29AZ,4746981794942799,dki,"Gara Kuswandari, S.I.Kom",M,1977,1Q,Rempoa - Blok M,1.0,B02391P,Mayestik 1,-6.242041,106.79116,6,B03689P,Sbr. Jln. Depsos Raya,-6.263684,106.76637,23.0,2023-04-16 12:00:48,3500.0,47,0 days 00:25:42,54
CHAA314L5J42BO,213129456959329,emoney,Rika Yuniar,F,1988,JAK.50,Kalideres - Puri Kembangan,1.0,B02353P,Masjid Jami Nurul Fauz,-6.165887,106.72476,22,B01104P,Jln. H. Hamid Semanan,-6.162457,106.70515,44.0,2023-04-15 14:01:05,0.0,36,0 days 01:15:56,54
YKRN180L8C26GY,2289300561235740,dki,"Dr. Salwa Rajasa, S.Ked",F,1967,JAK.05,Semper - Rorotan,0.0,B03036P,Pusdiklatnas 2,-6.104896,106.93944,19,B02041P,Komplek Jaya Motor Gg. H,-6.10705,106.93252,22.0,2023-04-15 15:59:32,0.0,57,0 days 00:37:52,54
FNRJ683J7W71GX,38592056601117,bni,Artanto Kusmawati,F,1988,JAK.75,Cililitan - Kp. Pulo,1.0,B03604P,Sbr. Graha Dirgantara,-6.255569,106.88303,24,B00632P,Gereja Oikumene,-6.262445,106.88707,27.0,2023-04-15 20:44:57,0.0,36,0 days 01:08:39,54
GEHE903R1G52UD,4291465280304,online,"Silvia Utama, M.M.",F,1990,13,Ciledug - Tendean,1.0,P00259,Tirtayasa,-6.239207,106.80777,2,P00044,CSW 1,-6.23994,106.79843,3.0,2023-04-15 12:57:19,3500.0,34,0 days 01:36:52,54
KIOG469B4J59DV,4860703116052362925,brizzi,Sidiq Rahmawati,F,1983,JAK.39,Kalimalang - Duren Sawit,1.0,B00368P,Flyover Radin Inten 1,-6.216112,106.92439,16,B02289P,Masjid Baiturrahman Duren Sawit,-6.22628,106.91579,30.0,2023-04-15 22:21:50,0.0,41,0 days 00:47:00,54
CAFL511T4V60IS,6528986136645686,dki,"Kawaya Sudiati, S.Farm",F,2004,B13,Bekasi Barat - Blok M,1.0,B00222P,Bundaran Senayan 2,-6.227877,106.80068,1,B01853P,Kayuringin 2,-6.245948,106.99247,7.0,2023-04-15 16:26:24,20000.0,20,0 days 01:58:04,54
YMSH624J2C34CW,5115620173064813,dki,Budi Palastri,F,1987,7D,Pancoran - Kampung Rambutan,1.0,B00888P,Jln. Bambu Hubuny,-6.308983,106.89799,17,B01539P,Jln. Rawa Segaran,-6.306765,106.8919,22.0,2023-04-16 21:20:16,3500.0,37,0 days 01:03:49,54
QDRS199P0P30QW,342872650777880,emoney,Carla Maryati,F,2006,7,Kampung Rambutan - Bidara Cina,1.0,P00060,Flyover Raya Bogor,-6.3065,106.8657,14,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,15.0,2023-04-16 16:50:35,3500.0,18,0 days 01:57:10,54
QDRR927M1Q02RU,30568752227520,bni,Satya Hidayanto,M,2002,M13,Puri Beta 2 - Tendean,1.0,P00044,CSW 1,-6.23994,106.79843,3,P00242,Swadarma,-6.23755,106.76065,8.0,2023-04-16 09:51:16,3500.0,22,0 days 01:57:47,54
BGWO508Y3X02NW,6521363371251116,dki,Galuh Susanti,F,2006,JAK.60,Kelapa Gading - Rusun Kemayoran,0.0,B05600P,Taman Jogging Kelapa Gading 1,-6.161115,106.90612,3,B04920P,Simpang Kelapa Nias Pegangsaan,-6.154678,106.91592,9.0,2023-04-16 17:17:35,0.0,18,0 days 01:40:05,54
TIHK193U8W48UL,342680618139048,emoney,Puti Oni Winarno,F,1988,JAK.41,Kampung Melayu - Pulo Gadung,0.0,B04495P,Sbr. SMPN 44,-6.207672,106.88173,21,B04707P,Simpang Arion 2,-6.194644,106.89109,35.0,2023-04-16 07:24:57,0.0,36,0 days 01:13:23,54
VNJI903M5H45ZT,4141881827609673,dki,Amelia Wibisono,F,1993,9H,Blok M - Universitas Indonesia,0.0,B00731P,H. Samali,-6.265888,106.84407,23,B01509P,Jln. Poncol Jaya 1,-6.239706,106.81889,35.0,2023-04-16 14:51:11,3500.0,31,0 days 01:26:13,54
RHSF089N4R71WH,4389172423416718,dki,Asmadi Hidayanto,F,1985,8C,Kebayoran Lama - Tanah Abang,1.0,B05924P,Yayasan Muhammadiyah 1,-6.197045,106.81442,13,B02995P,PU Irigasi,-6.201479,106.81079,17.0,2023-04-16 07:29:51,3500.0,39,0 days 00:35:15,54
KLQF204M7Y65IJ,36598361926067,bni,Bahuraksa Pangestu,M,1981,9A,PGC 2 - Grogol 2,1.0,P00278,BNN Arah Timur,-6.246264,106.87308,16,P00016,BKN,-6.257751,106.87,18.0,2023-04-15 12:19:17,3500.0,43,0 days 00:38:34,54
ARSA001O8A16VQ,6588742666722164,dki,Dono Nababan,F,1983,M13,Puri Beta 2 - Tendean,1.0,P00001,Adam Malik,-6.236466,106.74786,10,P00198,Puri Beta 2,-6.230532,106.72371,11.0,2023-04-16 21:55:45,3500.0,41,0 days 00:36:51,54
SKRV064W2U75ZB,676194898042,flazz,Tiara Kurniawan,F,2006,10D,Kampung Rambutan - Tanjung Priok,0.0,P00035,Cempaka Mas,-6.165888,106.8792,7,P00036,Cempaka Putih,-6.174207,106.87642,8.0,2023-04-16 20:55:05,3500.0,18,0 days 01:44:46,54
IGAB931B9Y03FG,6011891604500799,dki,"Gandi Agustina, S.Ked",F,2001,M1H,Tanah Abang - St. Gondangdia,1.0,B00323P,DPRD DKI Jakarta,-6.182886,106.82851,9,B05445P,St. Gondangdia 2,-6.185054,106.8323,11.0,2023-04-15 13:25:41,0.0,23,0 days 00:17:33,54
BZZN339N0F03OV,6011831480860198,dki,"Drs. Among Wijaya, S.Pt",F,1978,JIS3,Harmoni - Jakarta International Stadium,0.0,B04521P,Sbr. Taman BMW,-6.12629,106.85763,1,B05556P,Sunter Muara,-6.144072,106.85763,7.0,2023-04-16 20:54:52,3500.0,46,0 days 00:43:36,54
MSHF687D1I64PG,6011389435937108,dki,Hilda Permadi,M,1984,JAK.23,Senen - Pisangan Baru,0.0,B03369P,SDN Gunung Sahari 01,-6.166112,106.8417,3,B06125P,Rutan Salemba,-6.189042,106.860836,25.0,2023-04-16 11:18:24,0.0,40,0 days 00:43:00,54
BTYA596G8O32LL,374902780598731,emoney,Sabri Nashiruddin,F,1986,5M,Kampung Melayu - Tanah Abang via Cikini,0.0,B02076P,Konsil Kedokteran Indonesia,-6.194458,106.83649,20,B00159P,Blok F,-6.188552,106.81249,31.0,2023-04-15 23:13:27,3500.0,38,0 days 01:20:36,54
YBBX478X3L24JD,3563893917447576,dki,"Hj. Raisa Pranowo, M.Ak",F,1990,JAK.44,Andara - Stasiun Universitas Pancasila,0.0,B06827P,Jln. Pepaya Raya,-6.321994,106.818789,18,B06522P,Jln. H. Zakaria,-6.326645,106.83391,36.0,2023-04-16 15:41:17,0.0,34,0 days 00:58:50,54
YZOQ518D5Y76CG,4402759890633886222,brizzi,"Bahuraksa Narpati, S.Gz",M,1983,JAK.39,Kalimalang - Duren Sawit,1.0,B01426P,Jln. Nusa Indah VI,-6.218255,106.93619,12,B03363P,SDN Duren Sawit 02,-6.22516,106.91453,24.0,2023-04-16 07:22:41,0.0,41,0 days 00:44:39,54
OPXW413U8A10BH,60421208343,flazz,Natalia Hakim,M,2003,9C,Pinang Ranti - Bundaran Senayan,0.0,P00065,Gatot Subroto Jamsostek Arah Barat,-6.233551,106.82208,12,P00026,Bundaran Senayan,-6.227869,106.80094,14.0,2023-04-15 18:08:55,3500.0,21,0 days 01:58:37,54
UMUJ719H6R13ZE,5341741857403600,dki,"Drs. Oliva Mandala, S.H.",M,1985,6P,Cibubur - Kuningan,1.0,B03094P,Rest Area Cibubur,-6.339993,106.89078,17,B00226P,Buperta Cibubur,-6.370321,106.89628,18.0,2023-04-15 15:12:43,20000.0,39,0 days 01:59:55,54
YIUC006H5K16IR,4993263234061542,dki,Padma Laksmiwati,F,2008,4C,TU Gas - Bundaran Senayan,0.0,P00261,Tosari,-6.196892,106.82309,20,P00104,Karet Sudirman,-6.212457,106.82003,22.0,2023-04-15 11:32:07,3500.0,16,0 days 00:51:40,54
CLGY877T6S73EM,3521324916954983,dki,Dr. Kawaya Hutagalung,M,1984,1P,Senen - Blok M,1.0,B00806P,IRTI,-6.1803,106.82618,23,B05725P,Term. Senen,-6.17356,106.84213,31.0,2023-04-16 16:56:25,3500.0,40,0 days 01:04:16,54
NTSP716A3L14SX,4241814663460,online,Bakda Lailasari,M,1959,8D,Joglo - Blok M,0.0,B02753P,Permata Hijau RS Medika 2,-6.218114,106.777,17,B02749P,Permata Eksekutif 1,-6.216906,106.76541,22.0,2023-04-15 08:24:45,3500.0,65,0 days 01:34:23,54
RTUA448T1V08IQ,342684635530668,emoney,"Safina Maryadi, M.Pd",M,2004,BW9,Monas - Pantai Indah Kapuk,0.0,B00806P,IRTI,-6.1803,106.82618,0,B00197P,Buddha Tzu Chi,-6.107998,106.73942,3.0,2023-04-16 12:45:21,0.0,20,0 days 00:27:17,54
QEWO738C6T33RT,2488692931173646,dki,"R.A. Chelsea Maryati, M.Ak",F,1996,D32,Cinere - Bundaran Senayan,0.0,B00612P,Gelora Bung Karno 2,-6.224126,106.80558,8,B00221P,Bundaran Senayan 1,-6.227445,106.80187,14.0,2023-04-16 21:15:29,20000.0,28,0 days 01:23:54,54
JYVU418S2H49QE,4751135111079943129,brizzi,Rahayu Sirait,M,1981,S22,Ciputat - Kampung Rambutan,0.0,B05820P,UMJ 1,-6.296065,106.76544,10,P00186,Pondok Pinang,-6.28217,106.77204,13.0,2023-04-16 19:20:16,3500.0,43,0 days 01:06:27,54
TPDW447X2K40WT,38190585044071,bni,Perkasa Manullang,M,1990,5B,Stasiun Tebet - BNN,0.0,P00297,BNN LRT,-6.245863,106.871143,12,P00018,BNN Arah Barat,-6.24651,106.87318,13.0,2023-04-15 16:31:11,3500.0,34,0 days 00:58:11,54
ZOKY168T3H19RF,579114498853,flazz,Kalim Hidayanto,F,1986,D32,Cinere - Bundaran Senayan,0.0,B00222P,Bundaran Senayan 2,-6.227877,106.80068,6,B02414P,Menara Mandiri,-6.223667,106.8071,11.0,2023-04-15 16:06:44,20000.0,38,0 days 00:27:25,54
NVHR814B2P76KJ,30086319184308,bni,"Drs. Eli Megantara, S.H.",M,1989,6D,Stasiun Tebet - Karet via Underpass,0.0,B03396P,Kota Kasablanka,-6.224688,106.84246,20,P00235,Stasiun Tebet,-6.225503,106.85814,23.0,2023-04-15 21:04:01,3500.0,35,0 days 00:30:22,54
MGIV194T4U29KP,6511374554985729,dki,Hj. Yulia Situmorang,F,1999,JIS3,Harmoni - Jakarta International Stadium,1.0,P00296,Mangga Besar Arah Selatan,-6.153943,106.817952,3,P00095,JIS,-6.126689,106.85587,14.0,2023-04-15 18:45:08,3500.0,25,0 days 01:00:02,54
PRUE565X8L58RW,180022455185013,emoney,dr. Bakda Santoso,M,2005,4,Pulo Gadung 2 - Tosari,1.0,P00158,Pasar Pulo Gadung,-6.187434,106.90591,14,P00193,Pulo Gadung 2,-6.183098,106.90872,15.0,2023-04-15 23:23:39,3500.0,19,0 days 01:46:37,54
XJJQ722E4Z14FU,30572818116818,bni,Elisa Mangunsong,M,2004,6P,Cibubur - Kuningan,1.0,B00389P,Gama Tower,-6.22414,106.83303,8,B02697P,Patra Kuningan 1,-6.233264,106.8318,12.0,2023-04-16 07:41:29,20000.0,20,0 days 01:00:16,54
KDWF723R2E24NZ,213138468536488,emoney,"Puti Malika Halim, M.Kom.",F,1998,9C,Pinang Ranti - Bundaran Senayan,1.0,P00250,Tebet Eco Park II Arah Timur,-6.243056,106.85208,8,P00018,BNN Arah Barat,-6.24651,106.87318,12.0,2023-04-16 17:08:44,3500.0,26,0 days 01:55:24,54
LZNP594M4V77PR,6531733212216122,dki,Saadat Habibi,F,2003,JAK.75,Cililitan - Kp. Pulo,0.0,B01909P,Kel. Cililitan,-6.259599,106.86875,13,B01090P,Jln. H Emuntipala I,-6.27689,106.8773,28.0,2023-04-15 21:45:49,0.0,21,0 days 00:28:15,54
MYKS023R3V30QT,36667443839505,bni,Juli Suryatmi,M,1979,JAK.99,Term. Pulo Gadung - Lampiri,0.0,B05318P,SMKN 48,-6.219401,106.92361,19,B03225P,Rukan Radin Inten II,-6.235567,106.92282,24.0,2023-04-16 09:00:16,0.0,45,0 days 00:44:28,54
GOCU596G8P57PM,2222447529017148,dki,Darijan Megantara,F,1998,R1A,Pantai Maju - Kota,1.0,B05519P,Stella Maris 2,-6.112308,106.79234,14,B05647P,Taman Resort Mediterania,-6.117276,106.77326,25.0,2023-04-15 12:29:32,3500.0,26,0 days 01:24:26,54
JVON924Y9Q16BB,3562827751538133,dki,Padma Pudjiastuti,M,1992,1A,Pantai Maju - Balai Kota,1.0,B02886P,Pluit 1,-6.115636,106.7909,15,B00386P,Galeri Niaga Mediterania 1,-6.116646,106.77135,19.0,2023-04-16 20:50:56,3500.0,32,0 days 01:55:00,54
BZBW302N7U38CY,3558933713672139,dki,Nadine Sudiati,F,1988,13D,Puri Beta - Ragunan,1.0,P00106,Kebayoran Lama,-6.23834,106.77752,16,P00001,Adam Malik,-6.236466,106.74786,21.0,2023-04-15 13:40:37,3500.0,36,0 days 01:09:57,54
QKYP495J4F62NA,340767267954926,emoney,Nilam Rahmawati,F,1982,7C,Cibubur - BKN,0.0,B00248P,Cibubur Junction,-6.368735,106.89366,0,P00016,BKN,-6.257751,106.87,1.0,2023-04-16 22:59:29,3500.0,42,0 days 01:08:04,54
IGTN176Q8G01CO,630413421839,flazz,"Satya Suryatmi, M.M.",F,2001,6,Ragunan - Dukuh Atas 2,0.0,P00053,Duren Tiga,-6.252377,106.82697,8,P00222,Setiabudi Utara,-6.209189,106.830237,16.0,2023-04-15 10:13:42,3500.0,23,0 days 01:26:56,54
RNQN833R5F10DC,3510332230740486,dki,Dinda Putra,F,1989,JAK.37,Cililitan - Condet via Kayu Manis,0.0,B00473P,Gg. H. Mujeni Cililitan,-6.263903,106.86228,3,B00412P,Gg. Balai Rakyat Balekambang,-6.293289,106.85517,33.0,2023-04-15 23:41:07,0.0,35,0 days 01:51:39,54
NQNZ248U4V47AW,4002752407278767,dki,Kamila Nugroho,F,1993,JAK.06,Kampung Rambutan - Pondok Gede,0.0,B03119P,RS Adhiyaksa,-6.307077,106.8932,46,B01416P,Jln. Nangka,-6.306392,106.89015,48.0,2023-04-16 10:41:11,0.0,31,0 days 00:45:06,54
EZWI097V1Q69PV,30024766664563,bni,"Ifa Siregar, S.Farm",F,1990,5F,Kampung Melayu - Tanah Abang,0.0,B02554P,Pal Batu 2,-6.224559,106.8446,8,B03395P,Pal Batu 3,-6.225075,106.84149,9.0,2023-04-16 21:18:15,3500.0,34,0 days 00:34:58,54
LCFP479Y0E74NM,4254175641149864,dki,Wasis Napitupulu,M,1999,7Q,Blok M - PGC,1.0,B01695P,Jln. Veteran 1,-6.253781,106.83581,15,B05744P,Tirtayasa 1,-6.239279,106.80756,29.0,2023-04-15 21:54:09,3500.0,25,0 days 01:34:09,54
GOEC413S8W31JX,4642976742436642,dki,"dr. Prasetyo Pertiwi, S.T.",F,1982,JAK.12,Tanah Abang - Kebayoran Lama via Pos Pengumben,1.0,B03125P,RS Bhakti Mulia,-6.199881,106.80092,46,B01787P,JPO Blok G,-6.188861,106.81135,55.0,2023-04-16 09:54:58,0.0,42,0 days 01:06:59,54
NBLU273I3U56FS,2705859087410182,dki,Lutfan Nuraini,M,2004,6V,Ragunan - Gelora Bung Karno,1.0,P00129,Mampang Prapatan,-6.242699,106.82572,7,P00085,Jati Padang,-6.285431,106.82626,13.0,2023-04-15 22:55:38,3500.0,20,0 days 01:57:23,54
YFZO924Y9I11HR,4295466784594425,dki,Vivi Gunarto,M,1966,JAK.01,Tanjung Priok - Plumpang,0.0,B06902P,Jln. Swasembada Timur 5,-6.124986,106.893289,25,B05873P,Kantor Walikota Jakut 1,-6.11906,106.89304,27.0,2023-04-15 17:57:09,0.0,58,0 days 00:27:26,54
CPDG461L3W31TW,2715068670618445,dki,Victoria Natsir,F,1981,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,0.0,B06660P,Kasi Dikdas 1,-6.222363,106.92318,11,B06662P,Jln. I Gusti Ngurah Rai 1,-6.216178,106.92742,16.0,2023-04-15 21:05:36,0.0,43,0 days 01:48:57,54
QHPV410R1I15DC,3559068882188796,dki,"Darmaji Prayoga, S.I.Kom",F,2011,4D,Pulo Gadung 2 - Kuningan,1.0,P00047,Departemen Kesehatan,-6.228794,106.833205,1,P00238,Sunan Giri,-6.193267,106.88367,15.0,2023-04-16 21:57:27,3500.0,13,0 days 00:56:25,54
WIUX568A6L08XV,4748171899112075310,brizzi,Tgk. Alika Mangunsong,M,2004,JAK.56,Grogol - Srengseng,0.0,B01286P,Jln. KH Djunaidi Palmerah,-6.196904,106.78776,43,B04919P,Simpang Kelapa Dua H. Kelik,-6.208532,106.76918,60.0,2023-04-16 12:08:58,0.0,20,0 days 00:27:42,54
PNNI457X6G41DC,3583963796594222,dki,Daryani Waluyo,F,2012,M8,Lebak Bulus - Pasar Baru,0.0,P00260,Tomang Mandala,-6.176875,106.80037,4,P00185,Pondok Indah 2,-6.267231,106.78365,21.0,2023-04-15 17:52:12,3500.0,12,0 days 00:57:57,54
HFGF464X6H90DA,30207713127087,bni,Rendy Oktaviani,M,1996,12,Tanjung Priok - Pluit,1.0,P00046,Danau Agung,-6.146869,106.85805,11,P00239,Sunter Boulevard Barat,-6.14965,106.889,14.0,2023-04-16 13:02:10,3500.0,28,0 days 00:43:32,54
AMPT628Z4E73MQ,30335751052527,bni,"Satya Wahyuni, S.I.Kom",F,2011,JAK.35,Pangkalan Jati - Rawamangun,1.0,B05723P,Term. Rawamangun,-6.198002,106.89099,0,B02077P,Koperasi Serba Usaha,-6.222036,106.89954,18.0,2023-04-15 07:30:02,0.0,13,0 days 01:41:42,54
NIAV864S3H07UG,501898786352,flazz,Martani Haryanti,F,1990,3H,Jelambar - Kota,1.0,P00292,Harmoni Arah Selatan,-6.162687,106.81992,5,P00176,Petojo,-6.169984,106.81698,6.0,2023-04-16 20:58:10,0.0,34,0 days 01:54:15,54
ZKSI808U3T04BZ,4232532077815102,dki,"Banawi Siregar, S.Farm",M,2006,6P,Cibubur - Kuningan,0.0,B02411P,Menara Duta,-6.208617,106.82986,12,B04686P,Setiabudi Utara 2,-6.207513,106.8294,13.0,2023-04-15 21:38:49,20000.0,18,0 days 00:49:21,54
XIEP641Q5W83NI,4168000420804262864,brizzi,"T. Tirtayasa Narpati, S.Psi",F,1994,M5,Matraman Baru - Ancol,1.0,P00076,Gunung Sahari Mangga Dua,-6.136817,106.83237,2,P00021,Budi Utomo,-6.166063,106.83906,5.0,2023-04-15 09:54:55,3500.0,30,0 days 00:42:26,54
RMTZ406V9G55ZX,4836081459896,online,"R.A. Clara Wastuti, S.E.I",F,1984,7E,Kampung Rambutan - Ragunan,1.0,B01377P,Jln. Mastrip,-6.306793,106.87756,17,P00101,Kampung Rambutan,-6.309885,106.88216,19.0,2023-04-15 07:52:40,3500.0,40,0 days 00:51:43,54
KKOQ024J5G95SR,180089739884224,emoney,Mustika Rajasa,M,1982,JAK.26,Rawamangun - Duren Sawit,0.0,B03133P,RS Duren Sawit,-6.229777,106.90969,1,B00218P,Bundaran Cipinang Kebembem,-6.211974,106.88891,34.0,2023-04-16 17:32:01,0.0,42,0 days 00:34:55,54
RZSW157W4H77WH,180027112876102,emoney,Salsabila Utama,M,1991,4B,Stasiun Manggarai - UI,1.0,B02892P,PMD,-6.26919,106.84609,21,B02300P,Masjid Guru Amin,-6.258186,106.8434,26.0,2023-04-15 12:58:42,3500.0,33,0 days 01:21:32,54
XDSK558H5N65XI,4119972246486,online,Vera Marbun,F,2003,7B,Kampung Rambutan - Blok M,0.0,P00101,Kampung Rambutan,-6.309885,106.88216,0,B04215P,Sbr. Polsek Ciracas,-6.290414,106.87138,13.0,2023-04-15 19:13:22,3500.0,21,0 days 01:02:48,54
CNXW296Q8P87OH,4543926367520,online,Belinda Mansur,F,1991,M7B,BKN - Blok M,1.0,B00329P,Duren Tiga 1,-6.252132,106.82702,16,B00290P,Dammara,-6.25419,106.83146,18.0,2023-04-15 09:02:22,0.0,33,0 days 01:04:14,54
LCOJ860S5B45FS,213110188531693,emoney,Nurul Rajasa,M,1982,JAK.60,Kelapa Gading - Rusun Kemayoran,0.0,B03089P,Raya Gading Bukit Indah,-6.147947,106.89919,23,B00674P,Graha Kirana,-6.150359,106.88755,33.0,2023-04-15 06:51:02,0.0,42,0 days 00:30:27,54
FIOR711G9H60BC,30595674997419,bni,"Ani Simanjuntak, M.Ak",M,2006,JAK.17,Senen - Pulo Gadung,1.0,B02856P,PKB Pulo Gadung,-6.185733,106.90638,51,B02999P,Pulo Gadung 4,-6.184383,106.90798,52.0,2023-04-15 07:01:35,0.0,18,0 days 01:08:01,54
ZKPZ524S0Y12FT,340897449986429,emoney,Siska Zulkarnain,F,2011,11B,Rusun Rawa Bebek - Penggilingan,1.0,B06654P,Walikota Jakarta Timur 1,-6.212327,106.94515,1,B03291P,Rusun Rawa Bebek,-6.196241,106.9658,2.0,2023-04-15 16:16:59,0.0,13,0 days 01:14:03,54
EOPA023Z4C91ZG,6011327569819106,dki,"Dr. Cici Natsir, S.Gz",M,1982,7F,Kampung Rambutan - Juanda via Pasar Baru,0.0,P00105,Kayu Putih Rawasari,-6.187453,106.87542,7,P00036,Cempaka Putih,-6.174207,106.87642,9.0,2023-04-15 16:21:14,3500.0,42,0 days 00:58:29,54
FSBC214E5G42ZO,3563958892124142,dki,Hj. Humaira Saputra,F,2007,JAK.106,Terminal Kampung Melayu - Terminal Klender,1.0,B06771P,Sbr. SKKT Pondok Bambu,-6.223134,106.895501,16,B06773P,Jln. Delima Raya 2,-6.221581,106.926624,25.0,2023-04-16 15:26:55,0.0,17,0 days 01:54:33,54
YGIH088C6P28DK,6011344618245142,dki,Daniswara Narpati,M,2005,JAK.49,Lebak Bulus - Cipulir,1.0,B00146P,Bintaro Kodam,-6.260196,106.76594,20,B05933P,Yon Arhanud - 10 Pesanggrahan,-6.258076,106.75626,31.0,2023-04-16 14:37:03,0.0,19,0 days 00:30:17,54
